-12.09245577;-77.03383671;139;716;10;13791;199765962;-92;LTE;LTE;2825;147
-12.09244098;-77.03372577;138;716;10;0;0;-71;NR;NSA;636666;147
-12.09243467;-77.03369675;138;716;10;13791;199765962;-91;LTE;LTE;2825;147
-12.09242034;-77.03362029;138;716;10;13791;199765962;-94;LTE;LTE;2825;147
-12.09238374;-77.03339287;138;716;10;13791;200588235;-96;LTE;LTE;2825;478
-12.09234104;-77.03307897;137;716;10;0;0;-67;NR;NSA;636666;478
-12.09234104;-77.03307897;137;716;10;13791;200588235;-81;LTE;LTE;2825;478
-12.09228536;-77.03246287;146;716;10;13791;200588135;-63;LTE;LTE;675;478
-12.0922416;-77.03220671;148;716;10;0;0;-53;NR;NSA;636666;478
-12.09221823;-77.03205422;149;716;10;13791;200588134;-70;LTE;LTE;675;479
-12.09226344;-77.03234682;147;716;10;13791;200588135;-65;LTE;LTE;675;478
-12.09214897;-77.03159036;150;716;10;13791;200588134;-57;LTE;LTE;675;479
-12.09202851;-77.03095697;151;716;10;13791;200588133;-71;LTE;LTE;675;477
-12.09198159;-77.03057977;152;716;10;13791;200588133;-69;LTE;LTE;675;477
-12.09194696;-77.03031411;153;716;10;0;0;-53;NR;NSA;636666;477
-12.09193942;-77.03027502;153;716;10;13791;200588133;-64;LTE;LTE;675;477
-12.0919137;-77.03014947;153;716;10;0;0;-65;NR;NSA;636666;477
-12.09189822;-77.03007319;154;716;10;13791;200588133;-66;LTE;LTE;675;477
-12.09188955;-77.02997635;152;716;10;0;0;-65;NR;NSA;636666;477
-12.09188955;-77.02997635;152;716;10;13791;200588133;-63;LTE;LTE;675;477
-12.09187967;-77.02986161;151;716;10;13791;200588133;-67;LTE;LTE;675;477
-12.09187406;-77.02978335;151;716;10;0;0;-65;NR;NSA;636666;477
-12.09187073;-77.02972011;151;716;10;13791;200588133;-69;LTE;LTE;675;477
-12.09185859;-77.0296595;150;716;10;13791;200588133;-70;LTE;LTE;675;477
-12.09181993;-77.02952911;149;716;10;13791;200588133;-74;LTE;LTE;675;477
-12.09176325;-77.0293386;148;716;10;13791;200588133;-72;LTE;LTE;675;477
-12.0917535;-77.02928163;148;716;10;0;0;-81;NR;NSA;636666;477
-12.09171989;-77.02917218;148;716;10;13791;200588133;-75;LTE;LTE;675;477
-12.09169075;-77.02895829;149;716;10;13791;200588133;-73;LTE;LTE;675;477
-12.0916724;-77.0286643;148;716;10;0;0;-82;NR;NSA;636666;450
-12.09164399;-77.02844375;148;716;10;13791;201319021;-60;LTE;LTE;675;450
-12.09163342;-77.02829701;146;716;10;0;0;-82;NR;NSA;636666;450
-12.09163018;-77.0282584;146;716;10;13791;201319021;-58;LTE;LTE;675;450
-12.09163342;-77.02829701;146;716;10;0;0;-82;NR;NSA;636666;450
-12.09160131;-77.0280406;147;716;10;13791;201319021;-71;LTE;LTE;675;450
-12.09150939;-77.02744852;147;716;10;0;0;-85;NR;NSA;636666;498
-12.09151363;-77.02746524;147;716;10;13791;200211301;-61;LTE;LTE;675;498
-12.09116242;-77.02433192;157;716;10;0;0;-66;NR;NSA;636666;233
-12.09117012;-77.0243694;156;716;10;13791;202328316;-75;LTE;LTE;9435;233
-12.09111428;-77.02401813;158;716;10;0;0;-59;NR;NSA;636666;353
-12.09111809;-77.02405528;158;716;10;13791;202328295;-64;LTE;LTE;2975;353
-12.09120772;-77.02378335;157;716;10;0;0;-58;NR;NSA;636666;353
-12.09117507;-77.02381932;158;716;10;13791;202328295;-69;LTE;LTE;2975;353
-12.09302544;-77.02549009;157;716;10;13791;199815529;-74;LTE;LTE;675;334
-12.09319558;-77.02654537;154;716;10;13791;199815659;-86;LTE;LTE;2975;334
-12.09267451;-77.0280314;159;716;10;13791;199815660;-79;LTE;LTE;2975;271
-12.09265146;-77.02811932;160;716;10;13791;199815660;-88;LTE;LTE;2975;271
-12.09270754;-77.02840316;164;716;10;13791;201334376;-70;LTE;LTE;675;54
-12.09273082;-77.02860218;162;716;10;13791;201334376;-65;LTE;LTE;675;54
-12.09272578;-77.02893399;164;716;10;13791;201334376;-68;LTE;LTE;675;54
-12.09272374;-77.02912618;158;716;10;13791;201334376;-56;LTE;LTE;675;54
-12.0928924;-77.02996054;149;716;10;13791;201334382;-68;LTE;LTE;675;72
-12.09293892;-77.03030899;144;716;10;13791;201334382;-77;LTE;LTE;675;72
-12.09270939;-77.03032562;151;716;10;13791;201334382;-89;LTE;LTE;675;72
-12.09240587;-77.03023851;147;716;10;13791;200588133;-78;LTE;LTE;675;477
-12.09222351;-77.03019371;150;716;10;0;0;-81;NR;NSA;636666;477
-12.09222351;-77.03019371;150;716;10;13791;200588133;-69;LTE;LTE;675;477
-12.09203877;-77.0301314;149;716;10;0;0;-76;NR;NSA;636666;477
-12.09199669;-77.03011712;149;716;10;13791;200588133;-71;LTE;LTE;675;477
-12.09180706;-77.03049521;146;716;10;0;0;-66;NR;NSA;636666;477
-12.09181718;-77.03067092;144;716;10;13791;200588133;-66;LTE;LTE;675;477
-12.09183141;-77.0308274;143;716;10;13791;200588133;-68;LTE;LTE;675;477
-12.09204437;-77.03216834;147;716;10;13791;200588135;-61;LTE;LTE;675;478
-12.09211989;-77.03255138;147;716;10;13791;200588135;-67;LTE;LTE;675;478
-12.09215957;-77.0327939;149;716;10;13791;200588135;-66;LTE;LTE;675;478
-12.09216404;-77.03286749;148;716;10;0;0;-56;NR;NSA;636666;478
-12.09216404;-77.03286749;148;716;10;13791;200588135;-68;LTE;LTE;675;478
-12.09230593;-77.03384098;146;716;10;0;0;-66;NR;NSA;636666;328
-12.09230593;-77.03384098;146;716;10;13791;199765862;-74;LTE;LTE;675;328
-12.09235654;-77.03445031;142;716;10;13791;200204390;-79;LTE;LTE;675;396
-12.09239025;-77.03470163;141;716;10;0;0;-66;NR;NSA;636666;396
-12.09240415;-77.03479481;141;716;10;13791;200204390;-71;LTE;LTE;675;396
-12.09250641;-77.03548377;139;716;10;13791;200204390;-59;LTE;LTE;675;396
-12.09253222;-77.03567515;138;716;10;0;0;-66;NR;NSA;636666;396
-12.09260255;-77.03614998;137;716;10;13791;200204390;-59;LTE;LTE;675;396
-12.09260255;-77.03614998;137;716;10;0;0;-74;NR;NSA;636666;396
-12.09260255;-77.03614998;137;716;10;13791;200204390;-59;LTE;LTE;675;396
-12.09267647;-77.03661247;137;716;10;13791;200204391;-67;LTE;LTE;675;398
